term,label_type,label
病机有寒热虚实之分。咳喘与痰密切相关,eight_principles,excess
病症名。多为胞内有实热,eight_principles,excess
病证名。因风痰上壅,eight_principles,excess
病证名。指痰气上逆而致头痛。《古今医鉴》将之归于“厥头痛”范畴。《外台秘要》卷八：“痰厥头痛方：《病源》（指《诸病源候论》）谓,eight_principles,excess
病证名。指痰热壅阻于肺,eight_principles,excess
病证名。指胸与横隔部滞塞堵闷。,eight_principles,excess
痈肿相互连结成块,eight_principles,excess
痈肿触之坚实,eight_principles,excess
痊愈后可能留下瘢痕。尿囊素可保护伤口结痂,eight_principles,excess
痰核和停滞在脏腑经络等组织中的痰液,eight_principles,excess
痰涎壅盛,eight_principles,excess
痰热阻肺,eight_principles,excess
瘀交结,eight_principles,excess
瘀血停滞等因所致。,eight_principles,excess
瘀血阻滞心脉,eight_principles,excess
瘀血阻络,eight_principles,excess
皮肤出现苔癣样结节或斑块,eight_principles,excess
盛气凌人,eight_principles,excess
目赤是指眼结膜充血,eight_principles,excess
眵多粘结,eight_principles,excess
眼及颈部淋巴结等,eight_principles,excess
睡眠不实,eight_principles,excess
睫状体等组织病变或烟尘和化学物品等因素刺激所引起的泪液分泌过多。第二种是由于泪道系统阻塞,eight_principles,excess
神机逆乱。其病位在心,eight_principles,excess
积滞,eight_principles,excess
称为“胃纳呆滞”,eight_principles,excess
称为十二指肠胃食管反流。多由于贲门功能不全和胃功能障碍逆蠕动致酸性胃液反流至口腔。反酸只是症状,eight_principles,excess
称为难治性呃逆,eight_principles,excess
粪便干结。正常人每天排便1～2次或2～3天排便1次,eight_principles,excess
粪质硬结,eight_principles,excess
精神萎靡（listlessness）是一种精神异常现象。是抑郁症的一大症状,eight_principles,excess
紧闭声门,eight_principles,excess
约4～5∶1。 尿路结石在肾和膀胱内形成。上尿路结石与下尿路结石的形成机制,eight_principles,excess
纳呆便溏为主要表现的儿科病证。多见于1～5岁儿童。 疳积多因饮食不节,eight_principles,excess
经络痹阻,eight_principles,excess
结,eight_principles,excess
结合心,eight_principles,excess
结如胶而坚,eight_principles,excess
结核,eight_principles,excess
结核病,eight_principles,excess
结核（肿大的淋巴结）累累如串珠,eight_principles,excess
结痰,eight_principles,excess
结痰也。”“郁痰即结痰,eight_principles,excess
结痰条。,eight_principles,excess
结石基质和晶体抑制物质学说是结石形成的三种最基本学说。根据上尿路结石形成机制的不同,eight_principles,excess
结石成份和流行病学有显著差异。上尿路结石大多数为草酸钙结石。膀胱结石中磷酸镁铵结石较上尿路多见。成核作用,eight_principles,excess
结积所生也。言阴阳否隔,eight_principles,excess
结缔组织疾病等。腹水定量诊断除影像学检查外,eight_principles,excess
结聚於腹中而致。症见脐周绞痛,eight_principles,excess
结肠及直肠。上消化道出血是指十二指肠悬韧带（Treitz韧带,eight_principles,excess
结膜炎也可以引起畏光,eight_principles,excess
结膜炎时大都有不同程度的畏光流泪。多见于角膜异物,eight_principles,excess
结节型,eight_principles,excess
结节等多形性皮损为特点。,eight_principles,excess
而阴气逆上与风痰相结,eight_principles,excess
耳前淋巴结肿大等全身症状。,eight_principles,excess
耳鸣是累及听觉系统的许多疾病不同病理变化的结果,eight_principles,excess
肌肉纤维变细甚至消失等导致的肌肉体积缩小。多由肌肉本身疾患或神经系统功能障碍所致,eight_principles,excess
肘等关节积液,eight_principles,excess
肝郁气滞致白发。,eight_principles,excess
肺气上逆则咳嗽,eight_principles,excess
肺热咳嗽是由于肺内郁热,eight_principles,excess
肺痈是指由于热毒瘀结于肺,eight_principles,excess
胃气上逆,eight_principles,excess
胃气上逆为多见,eight_principles,excess
胃气上逆则恶心,eight_principles,excess
胃气壅塞,eight_principles,excess
胃肠实热而引起。,eight_principles,excess
胆结石,eight_principles,excess
胆腑气郁,eight_principles,excess
胞宫内的瘀血和浊液留滞 或伴有小腹疼痛,eight_principles,excess
胸满呕逆,eight_principles,excess
胸胁痛是指因感受外邪或情志失调或饮食不节或跌打损伤等原因导致的脉络失养或闭阻而引起的以胸胁部疼痛为主的一种病症。病位在肝胆,eight_principles,excess
胸腔积液和心包腔积液。全身性水肿主要有心源性水肿,eight_principles,excess
胸部和腋下。相当于现代医学的淋巴结核,eight_principles,excess
脉来洪盛有力或脉来躁急如喘的严重病证,eight_principles,excess
脉沉涩。”《证治汇补·郁证章》：“气郁,eight_principles,excess
脏腑经络气血为之痹阻而引起的疾病,eight_principles,excess
脑脉痹阻或血溢于脑所致。以突然昏仆,eight_principles,excess
脘痞等暑湿郁遏肌表证候为主要特点。如暑湿困阻中焦,eight_principles,excess
脘腹及四肢关节等处。因寒邪阻络所致,eight_principles,excess
脾虚气滞是一种疾病,eight_principles,excess
膀胱结核,eight_principles,excess
自觉咽喉部似有物梗阻不适,eight_principles,excess
致使气血凝滞,eight_principles,excess
致痰气郁结,eight_principles,excess
致食积停滞,eight_principles,excess
舌红苔黄等热盛之症。,eight_principles,excess
若一闭塞,eight_principles,excess
若滞下则不然,eight_principles,excess
茯苓补心汤等方。火郁而宜升发者,eight_principles,excess
虚劳等所致。多兼见郁闷不寐,eight_principles,excess
虚实之不同,eight_principles,excess
虚证多实久病,eight_principles,excess
血点是也。”多见于肺结核,eight_principles,excess
补虚不忘实,eight_principles,excess
表实,eight_principles,excess
表现先是声门关闭,eight_principles,excess
表现是上下牙列紧密闭锁,eight_principles,excess
见于抑郁症或抑郁状态。,eight_principles,excess
证名。胁肋部发胀作痛之证。见薛己注《明医杂著·痰饮》。由气郁痰凝,eight_principles,excess
证名。自觉头部胀重不适。外感内伤均可引起。外感多因湿热郁蒸所致。,eight_principles,excess
越鞠丸等方。若气郁生痰者,eight_principles,excess
运行受阻,eight_principles,excess
这种寒多为“实寒”。另一方面,eight_principles,excess
进食后有饱滞之感的症状,eight_principles,excess
逆从下上散,eight_principles,excess
逆害饮食,eight_principles,excess
邪毒亢盛,eight_principles,excess
邪气实也,eight_principles,excess
邪气逆结所致,eight_principles,excess
郁痰。《症因脉治》卷二：“顽痰,eight_principles,excess
郁积于经脉或器官之内呈凝滞状态,eight_principles,excess
郁结不能渗泄故也。”,eight_principles,excess
郁闷不乐等情况均能偶然引起该病的发生,eight_principles,excess
闭塞心窍,eight_principles,excess
闭塞清阳所致眩晕。见《医学正传·眩运》。《杂病源流犀烛·头痛源流》：“风痰闭壅眩晕,eight_principles,excess
闭眼,eight_principles,excess
闭经,eight_principles,excess
闭阻经络,eight_principles,excess
阳气被阻,eight_principles,excess
阳热内盛,eight_principles,excess
阴虚阳亢所致。古代文献中,eight_principles,excess
阻滞或经异常通道传导,eight_principles,excess
阻隔于食管所致。以进食哽噎不顺或食不得入,eight_principles,excess
降逆,eight_principles,excess
需积极治疗定期检查,eight_principles,excess
需要助产或剖宫产结束分娩的情况。临床上的表现是分娩过程缓慢,eight_principles,excess
面积,eight_principles,excess
鞘膜腔积液。,eight_principles,excess
顽痰。”详见郁痰,eight_principles,excess
颏部等都有结节,eight_principles,excess
风和热相结合的病邪,eight_principles,excess
食内阻,eight_principles,excess
食欲亢进及食欲反常三种,eight_principles,excess
食滞,eight_principles,excess
食积,eight_principles,excess
食积内阻所致者。《䱐溪陆氏医述·病症辨异》：“少气者,eight_principles,excess
饮食停滞一般指消化不良,eight_principles,excess
饮食积滞证,eight_principles,excess
骨折是指骨结构的连续性完全或部分断裂。多见于儿童及老年人,eight_principles,excess
“寒”在中医中还指病理产物之寒积聚在人体经脉脏腑中,eight_principles,yin
“寒气客于胃,eight_principles,yin
“流秽物”。造成白带异常,eight_principles,yin
“阴蠚”等。 西医学“外阴瘙痒症”,eight_principles,yin
“阻病”。多因脾胃虚弱或肝胃不和导致冲气上逆,eight_principles,yin
一般不易察觉。病理状态下可见大量皮肤脱屑。,eight_principles,yin
一般多主虚证,eight_principles,yin
一般将虚热进一步分为阴虚火旺和气虚火旺两种病状。,eight_principles,yin
三是关节部位出现畸形。临床上可分损伤性脱位,eight_principles,yin
下颌及手指关节最易发生脱位。关节脱位的表现,eight_principles,yin
不完全性瘫痪和全瘫。轻瘫：表现为肌力减弱,eight_principles,yin
不清洁的脐带结扎,eight_principles,yin
不能平卧为临床特征的病症。明代张景岳把喘证分为实喘和虚喘。《景岳全书·喘促》：“实喘者有邪,eight_principles,yin
不象微脉那样模糊不清按：脉来沉细如丝,eight_principles,yin
与夫阳 明之 脉虚,eight_principles,yin
个别部位干燥脱皮,eight_principles,yin
中医名词。指机体阳气虚衰,eight_principles,yin
中医将体质虚弱称体虚,eight_principles,yin
中医病名。婴儿白天能安静入睡,eight_principles,yin
中医病名。是指妇女外阴瘙痒,eight_principles,yin
中医病名。本病白睛暴发红赤,eight_principles,yin
中医病症名。出《伤寒论•辨厥阴病脉证并治》。三阴头痛之一。《兰室秘藏•头痛门》：“厥阴头项痛,eight_principles,yin
中医病症名。指因痰盛气闭而引起四肢厥冷,eight_principles,yin
中医病证名。多由外感寒邪,eight_principles,yin
中医症状名。凡患者自觉怕冷,eight_principles,yin
中医称为脾胃虚弱,eight_principles,yin
中医认为是以脏腑阴虚为主因,eight_principles,yin
中气下陷,eight_principles,yin
中气不足,eight_principles,yin
临床上常以血红蛋白（Hb）浓度来代替。我国血液病学家认为在我国海平面地区,eight_principles,yin
为中医名词术语。泛指因脾气虚损引起的一系列脾脏生理功能失常的病理现象及病证。包括脾气虚,eight_principles,yin
为冷结在膀胱关元,eight_principles,yin
为正常现象。因气虚不摄,eight_principles,yin
为肝血虚,eight_principles,yin
主要是气血两虚所致,eight_principles,yin
久则虚眩不已。是鼻科常见病,eight_principles,yin
久病多虚中夹实或虚证。深圳胃肠专家陈春莲说治当分别情况,eight_principles,yin
