term,label_cold,label_deficiency,label_excess,label_external,label_hot,label_internal,label_yang,label_yin
胃阴不足是中医术语。它是由胃病久延不愈,False,True,False,False,False,False,False,False
胞衣（胎盘）仍不能自动排出的病症。多由分娩后元气大虚而无力排出胞衣,False,True,False,False,False,False,False,False
脉多细弱。轻者属脾,False,True,False,False,False,False,False,False
脱出至阴户口或阴户外。,False,True,False,False,False,False,False,False
脱发是指头发脱落的现象。正常脱落的头发都是处于退行期及休止期的毛发,False,True,False,False,False,False,False,False
脱屑（desquamation)常见于正常皮肤表层不断角化和更新,False,True,False,False,False,False,False,False
脱臼等,False,True,False,False,False,False,False,False
脾虚,False,True,False,False,False,False,False,False
脾虚气滞是一种疾病,False,True,False,False,False,False,False,False
脾阳虚,False,True,False,False,False,False,False,False
脾阳虚等等。,False,True,False,False,False,False,False,False
腠理不固,False,True,False,False,False,False,False,False
腰膝酸软（soreness and weakness of waist and knees）为中医肝肾亏损的一种症状。表现为腰部和膝部的酸软无力,False,True,False,False,False,False,False,False
腰酸（soreness of loins）指腰部酸楚不适。临床以肾虚较为常见。腰酸与腰痛有相似之处,False,True,False,False,False,False,False,False
致使气血亏少,False,True,False,False,False,False,False,False
致气血阴阳亏虚,False,True,False,False,False,False,False,False
营养不足,False,True,False,False,False,False,False,False
营血虚热致白发,False,True,False,False,False,False,False,False
藏气不足,False,True,False,False,False,False,False,False
虚,False,True,False,False,False,False,False,False
虚人停痰饮,False,True,False,False,False,False,False,False
虚劳,False,True,False,False,False,False,False,False
虚劳等所致。多兼见郁闷不寐,False,True,False,False,False,False,False,False
虚喘者无邪,False,True,False,False,False,False,False,False
虚实之不同,False,True,False,False,False,False,False,False
虚弱而生内热,False,True,False,False,False,False,False,False
虚汗淋漓,False,True,False,False,False,False,False,False
虚火上扰,False,True,False,False,False,False,False,False
虚火上浮而致,False,True,False,False,False,False,False,False
虚烦是因虚而致心胸烦热者。由伤寒汗,False,True,False,False,False,False,False,False
虚热,False,True,False,False,False,False,False,False
虚脱是以面色苍白,False,True,False,False,False,False,False,False
虚证多实久病,False,True,False,False,False,False,False,False
血液生化不足,False,True,False,False,False,False,False,False
血脱是病证名。阴血亏损脱失之证。出《灵枢·决气》：“血脱者,False,True,False,False,False,False,False,False
血虚,False,True,False,False,False,False,False,False
血虚津亏不能下润大便而致。,False,True,False,False,False,False,False,False
补虚不忘实,False,True,False,False,False,False,False,False
见於血虚者,False,True,False,False,False,False,False,False
视物昏花属于“肝肾亏损”。过度用眼,False,True,False,False,False,False,False,False
视物昏花等其他肾虚症状。治疗宜排除泌尿系统,False,True,False,False,False,False,False,False
身体各个器官都在逐渐衰退,False,True,False,False,False,False,False,False
软弱无力的,False,True,False,False,False,False,False,False
输卵管等脏器通过人体正常的或不正常的薄弱点或缺损,False,True,False,False,False,False,False,False
这种寒多为“虚寒”。所以,False,True,False,False,False,False,False,False
这种病理产物的寒可由人体脾肾阳虚,False,True,False,False,False,False,False,False
通过先天或后天形成的薄弱点,False,True,False,False,False,False,False,False
邪气乘虚而入,False,True,False,False,False,False,False,False
邪热乘虚客于胸中,False,True,False,False,False,False,False,False
重者称腰膝痿弱。多因肝肾亏损,False,True,False,False,False,False,False,False
长期疲劳而致人身体衰弱,False,True,False,False,False,False,False,False
阳气不足,False,True,False,False,False,False,False,False
阳气不足则早凉,False,True,False,False,False,False,False,False
阳热不足的病理现象。阳气有温暖肢体,False,True,False,False,False,False,False,False
阳痿多因命门火衰或心脾受损或恐惧伤肾所致。,False,True,False,False,False,False,False,False
阳虚四种类型,False,True,False,False,False,False,False,False
阳虚弱的类型,False,True,False,False,False,False,False,False
阳虚（yang deficiency）,False,True,False,False,False,False,False,False
阴不足则先热后寒。”其病机是邪入半表半里,False,True,False,False,False,False,False,False
阴津亏虚则夜热。,False,True,False,False,False,False,False,False
阴虚,False,True,False,False,False,False,False,False
阴虚火旺,False,True,False,False,False,False,False,False
阴虚阳亢所致。古代文献中,False,True,False,False,False,False,False,False
阴血亏损等方面。常见于脑系疾病,False,True,False,False,False,False,False,False
阴阳亏虚,False,True,False,False,False,False,False,False
阴阳相胜也。阳不足则先寒后热,False,True,False,False,False,False,False,False
阴阳衰竭及其他强烈刺激等,False,True,False,False,False,False,False,False
随着医生对神经衰弱认识的变化和各种特殊综合征和亚型的分出,False,True,False,False,False,False,False,False
面色苍白（pale complexion）是由于脸部毛细血管充盈不足引起,False,True,False,False,False,False,False,False
须发早白是一种疾病。在中医学则认为发须早白主要有以下列三种主要原因：肾阴亏损致白发,False,True,False,False,False,False,False,False
颈椎间盘脱出症的总称,False,True,False,False,False,False,False,False
食欲不振,False,True,False,False,False,False,False,False
食欲不振是指进食的欲望降低。完全的不思进食则称厌食。,False,True,False,False,False,False,False,False
骨骼突出等旁证。至于脱水与水肿消退后的体重下降,False,True,False,False,False,False,False,False
髓核突出或脱出,False,True,False,False,False,False,False,False
18岁之前出现的则称为精神发育迟滞,False,False,True,False,False,False,False,False
“天行赤眼”等。 目赤肿痛常见于西医学的急性结膜炎,False,False,True,False,False,False,False,False
“寒”在中医中还指病理产物之寒积聚在人体经脉脏腑中,False,False,True,False,False,False,False,False
“阻病”。多因脾胃虚弱或肝胃不和导致冲气上逆,False,False,True,False,False,False,False,False
一曰风助火郁于上,False,False,True,False,False,False,False,False
一般难以闻及。当肠道功能异常或阻塞不通时,False,False,True,False,False,False,False,False
不伴有明显的甲状腺功能亢进或减退,False,False,True,False,False,False,False,False
不易睁开。有的病人结膜上出现小出血点或出血斑,False,False,True,False,False,False,False,False
不清洁的脐带结扎,False,False,True,False,False,False,False,False
不结胸,False,False,True,False,False,False,False,False
不能平卧为临床特征的病症。明代张景岳把喘证分为实喘和虚喘。《景岳全书·喘促》：“实喘者有邪,False,False,True,False,False,False,False,False
与肝胆脾胃关系密切。癫病以精神抑郁,False,False,True,False,False,False,False,False
且以偏肥胖体型为多见。当今胆胀的发病率呈上升趋势其原因可能与人们饮食结构的变化有关。中医药治疗本病效果较好,False,False,True,False,False,False,False,False
中医病名。积滞是因小儿喂养不当,False,False,True,False,False,False,False,False
中医病症名。指因痰盛气闭而引起四肢厥冷,False,False,True,False,False,False,False,False
中医病症名。指由气管积痰而引起的呼吸不畅,False,False,True,False,False,False,False,False
为冷结在膀胱关元,False,False,True,False,False,False,False,False
为胃中之浊气上逆,False,False,True,False,False,False,False,False
久病多虚中夹实或虚证。深圳胃肠专家陈春莲说治当分别情况,False,False,True,False,False,False,False,False
九积之一。食滞不消,False,False,True,False,False,False,False,False
也可由于情志郁结,False,False,True,False,False,False,False,False
也有虚实寒热之别,False,False,True,False,False,False,False,False
习惯性抽搐。中医认为引起抽搐的病因病机主要有热毒内盛,False,False,True,False,False,False,False,False
乳房部的结核性疾病,False,False,True,False,False,False,False,False
二曰火盛,False,False,True,False,False,False,False,False
